index,ts_code,symbol,name,area,industry,fullname,market,exchange,list_date,is_hs
3287,601881.SH,601881,中国银河,北京,证券,中国银河证券股份有限公司,主板,SSE,20170123,H
3288,601882.SH,601882,海天精工,浙江,机床制造,宁波海天精工股份有限公司,主板,SSE,20161107,N
3289,601886.SH,601886,江河集团,北京,装修装饰,江河创建集团股份有限公司,主板,SSE,20110818,N
3290,601888.SH,601888,中国中免,北京,旅游服务,中国旅游集团中免股份有限公司,主板,SSE,20091015,H
3291,601890.SH,601890,亚星锚链,江苏,船舶,江苏亚星锚链股份有限公司,主板,SSE,20101228,N
3292,601898.SH,601898,中煤能源,北京,煤炭开采,中国中煤能源股份有限公司,主板,SSE,20080201,H
3293,601899.SH,601899,紫金矿业,福建,黄金,紫金矿业集团股份有限公司,主板,SSE,20080425,H
3294,601900.SH,601900,南方传媒,广东,出版业,南方出版传媒股份有限公司,主板,SSE,20160215,N
3295,601901.SH,601901,方正证券,湖南,证券,方正证券股份有限公司,主板,SSE,20110810,H
3296,601908.SH,601908,京运通,北京,新型电力,北京京运通科技股份有限公司,主板,SSE,20110908,N
3297,601916.SH,601916,浙商银行,浙江,银行,浙商银行股份有限公司,主板,SSE,20191126,H
3298,601918.SH,601918,新集能源,安徽,煤炭开采,中煤新集能源股份有限公司,主板,SSE,20071219,N
3299,601919.SH,601919,中远海控,天津,水运,中远海运控股股份有限公司,主板,SSE,20070626,H
3300,601928.SH,601928,凤凰传媒,江苏,出版业,江苏凤凰出版传媒股份有限公司,主板,SSE,20111130,N
3301,601929.SH,601929,吉视传媒,吉林,影视音像,吉视传媒股份有限公司,主板,SSE,20120223,N
3302,601933.SH,601933,永辉超市,福建,超市连锁,永辉超市股份有限公司,主板,SSE,20101215,H
3303,601939.SH,601939,建设银行,北京,银行,中国建设银行股份有限公司,主板,SSE,20070925,H
3304,601949.SH,601949,中国出版,北京,出版业,中国出版传媒股份有限公司,主板,SSE,20170821,H
3305,601952.SH,601952,苏垦农发,江苏,种植业,江苏省农垦农业发展股份有限公司,主板,SSE,20170515,H
3306,601958.SH,601958,金钼股份,陕西,小金属,金堆城钼业股份有限公司,主板,SSE,20080417,H
3307,601965.SH,601965,中国汽研,重庆,汽车服务,中国汽车工程研究院股份有限公司,主板,SSE,20120611,N
3308,601966.SH,601966,玲珑轮胎,山东,汽车配件,山东玲珑轮胎股份有限公司,主板,SSE,20160706,H
3309,601968.SH,601968,宝钢包装,上海,广告包装,上海宝钢包装股份有限公司,主板,SSE,20150611,N
3310,601969.SH,601969,海南矿业,海南,普钢,海南矿业股份有限公司,主板,SSE,20141209,N
3311,601975.SH,601975,招商南油,江苏,水运,招商局南京油运股份有限公司,主板,SSE,20190108,N
3312,601985.SH,601985,中国核电,北京,新型电力,中国核能电力股份有限公司,主板,SSE,20150610,H
3313,601988.SH,601988,中国银行,北京,银行,中国银行股份有限公司,主板,SSE,20060705,H
3314,601989.SH,601989,中国重工,北京,船舶,中国船舶重工股份有限公司,主板,SSE,20091216,H
3315,601990.SH,601990,南京证券,江苏,证券,南京证券股份有限公司,主板,SSE,20180613,H
3316,601991.SH,601991,大唐发电,北京,火力发电,大唐国际发电股份有限公司,主板,SSE,20061220,H
3317,601992.SH,601992,金隅集团,北京,水泥,北京金隅集团股份有限公司,主板,SSE,20110301,H
3318,601995.SH,601995,中金公司,北京,证券,中国国际金融股份有限公司,主板,SSE,20201102,H
3319,601996.SH,601996,丰林集团,广西,家居用品,广西丰林木业集团股份有限公司,主板,SSE,20110929,N
3320,601997.SH,601997,贵阳银行,贵州,银行,贵阳银行股份有限公司,主板,SSE,20160816,N
3321,601998.SH,601998,中信银行,北京,银行,中信银行股份有限公司,主板,SSE,20070427,H
3322,601999.SH,601999,出版传媒,辽宁,出版业,北方联合出版传媒(集团)股份有限公司,主板,SSE,20071221,N
3323,603000.SH,603000,人民网,北京,互联网,人民网股份有限公司,主板,SSE,20120427,H
3324,603001.SH,603001,奥康国际,浙江,服饰,浙江奥康鞋业股份有限公司,主板,SSE,20120426,N
3325,603002.SH,603002,宏昌电子,广东,化工原料,宏昌电子材料股份有限公司,主板,SSE,20120518,N
3326,603003.SH,603003,龙宇燃油,上海,石油贸易,上海龙宇燃油股份有限公司,主板,SSE,20120817,N
3327,603005.SH,603005,晶方科技,江苏,半导体,苏州晶方半导体科技股份有限公司,主板,SSE,20140210,N
3328,603006.SH,603006,联明股份,上海,汽车配件,上海联明机械股份有限公司,主板,SSE,20140630,N
3329,603007.SH,603007,花王股份,江苏,建筑工程,花王生态工程股份有限公司,主板,SSE,20160826,N
3330,603008.SH,603008,喜临门,浙江,家居用品,喜临门家具股份有限公司,主板,SSE,20120717,H
3331,603009.SH,603009,北特科技,上海,汽车配件,上海北特科技股份有限公司,主板,SSE,20140718,N
3332,603010.SH,603010,万盛股份,浙江,化工原料,浙江万盛股份有限公司,主板,SSE,20141010,N
3333,603011.SH,603011,合锻智能,安徽,机床制造,合肥合锻智能制造股份有限公司,主板,SSE,20141107,N
3334,603012.SH,603012,创力集团,上海,专用机械,上海创力集团股份有限公司,主板,SSE,20150320,H
3335,603013.SH,603013,亚普股份,江苏,汽车配件,亚普汽车部件股份有限公司,主板,SSE,20180509,N
3336,603015.SH,603015,弘讯科技,浙江,电气设备,宁波弘讯科技股份有限公司,主板,SSE,20150303,N
3337,603016.SH,603016,新宏泰,江苏,电气设备,无锡新宏泰电器科技股份有限公司,主板,SSE,20160701,N
3338,603017.SH,603017,中衡设计,江苏,建筑工程,中衡设计集团股份有限公司,主板,SSE,20141231,N
3339,603018.SH,603018,华设集团,江苏,建筑工程,华设设计集团股份有限公司,主板,SSE,20141013,H
3340,603019.SH,603019,中科曙光,天津,IT设备,曙光信息产业股份有限公司,主板,SSE,20141106,H
3341,603020.SH,603020,爱普股份,上海,食品,爱普香料集团股份有限公司,主板,SSE,20150325,N
3342,603021.SH,603021,山东华鹏,山东,玻璃,山东华鹏玻璃股份有限公司,主板,SSE,20150423,N
3343,603022.SH,603022,新通联,上海,广告包装,上海新通联包装股份有限公司,主板,SSE,20150518,N
3344,603023.SH,603023,威帝股份,黑龙江,汽车配件,哈尔滨威帝电子股份有限公司,主板,SSE,20150527,N
3345,603025.SH,603025,大豪科技,北京,IT设备,北京大豪科技股份有限公司,主板,SSE,20150422,H
3346,603026.SH,603026,石大胜华,山东,化工原料,山东石大胜华化工集团股份有限公司,主板,SSE,20150529,N
3347,603027.SH,603027,千禾味业,四川,食品,千禾味业食品股份有限公司,主板,SSE,20160307,H
3348,603028.SH,603028,赛福天,江苏,钢加工,江苏赛福天钢索股份有限公司,主板,SSE,20160331,N
3349,603029.SH,603029,天鹅股份,山东,农用机械,山东天鹅棉业机械股份有限公司,主板,SSE,20160427,N
3350,603030.SH,603030,全筑股份,上海,装修装饰,上海全筑建筑装饰集团股份有限公司,主板,SSE,20150320,N
3351,603031.SH,603031,安德利,安徽,百货,安徽安德利百货股份有限公司,主板,SSE,20160822,N
3352,603032.SH,603032,德新交运,新疆,公路,德力西新疆交通运输集团股份有限公司,主板,SSE,20170105,N
3353,603033.SH,603033,三维股份,浙江,橡胶,浙江三维橡胶制品股份有限公司,主板,SSE,20161207,N
3354,603035.SH,603035,常熟汽饰,江苏,汽车配件,江苏常熟汽饰集团股份有限公司,主板,SSE,20170105,N
3355,603036.SH,603036,如通股份,江苏,专用机械,江苏如通石油机械股份有限公司,主板,SSE,20161209,N
3356,603037.SH,603037,凯众股份,上海,汽车配件,上海凯众材料科技股份有限公司,主板,SSE,20170120,N
3357,603038.SH,603038,华立股份,广东,装修装饰,东莞市华立实业股份有限公司,主板,SSE,20170116,N
3358,603039.SH,603039,泛微网络,上海,软件服务,上海泛微网络科技股份有限公司,主板,SSE,20170113,H
3359,603040.SH,603040,新坐标,浙江,机械基件,杭州新坐标科技股份有限公司,主板,SSE,20170209,N
3360,603041.SH,603041,美思德,江苏,化工原料,江苏美思德化学股份有限公司,主板,SSE,20170330,N
3361,603042.SH,603042,华脉科技,江苏,通信设备,南京华脉科技股份有限公司,主板,SSE,20170602,N
3362,603043.SH,603043,广州酒家,广东,食品,广州酒家集团股份有限公司,主板,SSE,20170627,H
3363,603045.SH,603045,福达合金,浙江,电气设备,福达合金材料股份有限公司,主板,SSE,20180517,N
3364,603050.SH,603050,科林电气,河北,电气设备,石家庄科林电气股份有限公司,主板,SSE,20170414,N
3365,603053.SH,603053,成都燃气,四川,供气供热,成都燃气集团股份有限公司,主板,SSE,20191217,H
3366,603055.SH,603055,台华新材,浙江,纺织,浙江台华新材料股份有限公司,主板,SSE,20170921,N
3367,603056.SH,603056,德邦股份,上海,仓储物流,德邦物流股份有限公司,主板,SSE,20180116,H
3368,603058.SH,603058,永吉股份,贵州,广告包装,贵州永吉印务股份有限公司,主板,SSE,20161223,N
3369,603059.SH,603059,倍加洁,江苏,家居用品,倍加洁集团股份有限公司,主板,SSE,20180302,N
3370,603060.SH,603060,国检集团,北京,建筑工程,中国建材检验认证集团股份有限公司,主板,SSE,20161109,H
3371,603063.SH,603063,禾望电气,深圳,电气设备,深圳市禾望电气股份有限公司,主板,SSE,20170728,N
3372,603066.SH,603066,音飞储存,江苏,仓储物流,南京音飞储存设备(集团)股份有限公司,主板,SSE,20150611,N
3373,603067.SH,603067,振华股份,湖北,化工原料,湖北振华化学股份有限公司,主板,SSE,20160913,N
3374,603068.SH,603068,博通集成,上海,半导体,博通集成电路(上海)股份有限公司,主板,SSE,20190415,H
3375,603069.SH,603069,海汽集团,海南,公路,海南海汽运输集团股份有限公司,主板,SSE,20160712,N
3376,603076.SH,603076,乐惠国际,浙江,专用机械,宁波乐惠国际工程装备股份有限公司,主板,SSE,20171113,N
3377,603077.SH,603077,和邦生物,四川,化工原料,四川和邦生物科技股份有限公司,主板,SSE,20120731,H
3378,603078.SH,603078,江化微,江苏,化工原料,江阴江化微电子材料股份有限公司,主板,SSE,20170410,N
3379,603079.SH,603079,圣达生物,浙江,食品,浙江圣达生物药业股份有限公司,主板,SSE,20170823,N
3380,603080.SH,603080,新疆火炬,新疆,供气供热,新疆火炬燃气股份有限公司,主板,SSE,20180103,N
3381,603081.SH,603081,大丰实业,浙江,专用机械,浙江大丰实业股份有限公司,主板,SSE,20170420,N
3382,603083.SH,603083,剑桥科技,上海,通信设备,上海剑桥科技股份有限公司,主板,SSE,20171110,N
3383,603085.SH,603085,天成自控,浙江,汽车配件,浙江天成自控股份有限公司,主板,SSE,20150630,N
3384,603086.SH,603086,先达股份,山东,农药化肥,山东先达农化股份有限公司,主板,SSE,20170511,N
3385,603087.SH,603087,甘李药业,北京,生物制药,甘李药业股份有限公司,主板,SSE,20200629,N
3386,603088.SH,603088,宁波精达,浙江,专用机械,宁波精达成形装备股份有限公司,主板,SSE,20141111,N
3387,603089.SH,603089,正裕工业,浙江,汽车配件,浙江正裕工业股份有限公司,主板,SSE,20170126,N
3388,603090.SH,603090,宏盛股份,江苏,专用机械,无锡宏盛换热器制造股份有限公司,主板,SSE,20160831,N
3389,603093.SH,603093,南华期货,浙江,多元金融,南华期货股份有限公司,主板,SSE,20190830,N
3390,603095.SH,603095,越剑智能,浙江,纺织机械,浙江越剑智能装备股份有限公司,主板,SSE,20200415,N
3391,603096.SH,603096,新经典,天津,出版业,新经典文化股份有限公司,主板,SSE,20170425,N
3392,603098.SH,603098,森特股份,北京,装修装饰,森特士兴集团股份有限公司,主板,SSE,20161216,H
3393,603099.SH,603099,长白山,吉林,旅游景点,长白山旅游股份有限公司,主板,SSE,20140822,N
3394,603100.SH,603100,川仪股份,重庆,电器仪表,重庆川仪自动化股份有限公司,主板,SSE,20140805,N
3395,603101.SH,603101,汇嘉时代,新疆,百货,新疆汇嘉时代百货股份有限公司,主板,SSE,20160506,N
3396,603103.SH,603103,横店影视,浙江,影视音像,横店影视股份有限公司,主板,SSE,20171012,H
3397,603105.SH,603105,芯能科技,浙江,电气设备,浙江芯能光伏科技股份有限公司,主板,SSE,20180709,N
3398,603106.SH,603106,恒银科技,天津,IT设备,恒银金融科技股份有限公司,主板,SSE,20170920,N
3399,603108.SH,603108,润达医疗,上海,医药商业,上海润达医疗科技股份有限公司,主板,SSE,20150527,H
3400,603109.SH,603109,神驰机电,重庆,电气设备,神驰机电股份有限公司,主板,SSE,20191231,N
3401,603110.SH,603110,东方材料,浙江,染料涂料,新东方新材料股份有限公司,主板,SSE,20171013,N
3402,603111.SH,603111,康尼机电,江苏,运输设备,南京康尼机电股份有限公司,主板,SSE,20140801,N
3403,603112.SH,603112,华翔股份,山西,机械基件,山西华翔集团股份有限公司,主板,SSE,20200917,N
3404,603113.SH,603113,金能科技,山东,化工原料,金能科技股份有限公司,主板,SSE,20170511,H
3405,603115.SH,603115,海星股份,江苏,元器件,南通海星电子股份有限公司,主板,SSE,20190809,N
3406,603116.SH,603116,红蜻蜓,浙江,服饰,浙江红蜻蜓鞋业股份有限公司,主板,SSE,20150629,N
3407,603117.SH,603117,万林物流,江苏,仓储物流,江苏万林现代物流股份有限公司,主板,SSE,20150629,N
3408,603118.SH,603118,共进股份,深圳,通信设备,深圳市共进电子股份有限公司,主板,SSE,20150225,H
3409,603121.SH,603121,华培动力,上海,汽车配件,上海华培动力科技(集团)股份有限公司,主板,SSE,20190111,H
3410,603123.SH,603123,翠微股份,北京,百货,北京翠微大厦股份有限公司,主板,SSE,20120503,N
3411,603126.SH,603126,中材节能,天津,环境保护,中材节能股份有限公司,主板,SSE,20140731,N
3412,603127.SH,603127,昭衍新药,北京,医疗保健,北京昭衍新药研究中心股份有限公司,主板,SSE,20170825,H
3413,603128.SH,603128,华贸物流,上海,仓储物流,港中旅华贸国际物流股份有限公司,主板,SSE,20120529,H
3414,603129.SH,603129,春风动力,浙江,摩托车,浙江春风动力股份有限公司,主板,SSE,20170818,N
3415,603131.SH,603131,上海沪工,上海,专用机械,上海沪工焊接集团股份有限公司,主板,SSE,20160607,N
3416,603133.SH,603133,碳元科技,江苏,元器件,碳元科技股份有限公司,主板,SSE,20170320,N
3417,603136.SH,603136,天目湖,江苏,旅游景点,江苏天目湖旅游股份有限公司,主板,SSE,20170927,N
3418,603138.SH,603138,海量数据,北京,软件服务,北京海量数据技术股份有限公司,主板,SSE,20170306,N
3419,603139.SH,603139,康惠制药,陕西,中成药,陕西康惠制药股份有限公司,主板,SSE,20170421,N
3420,603155.SH,603155,新亚强,江苏,化工原料,新亚强硅化学股份有限公司,主板,SSE,20200901,N
3421,603156.SH,603156,养元饮品,河北,软饮料,河北养元智汇饮品股份有限公司,主板,SSE,20180212,N
3422,603157.SH,603157,*ST拉夏,新疆,服饰,新疆拉夏贝尔服饰股份有限公司,主板,SSE,20170925,N
3423,603158.SH,603158,腾龙股份,江苏,汽车配件,常州腾龙汽车零部件股份有限公司,主板,SSE,20150320,N
3424,603159.SH,603159,上海亚虹,上海,专用机械,上海亚虹模具股份有限公司,主板,SSE,20160812,N
3425,603160.SH,603160,汇顶科技,深圳,元器件,深圳市汇顶科技股份有限公司,主板,SSE,20161017,H
3426,603161.SH,603161,科华控股,江苏,汽车配件,科华控股股份有限公司,主板,SSE,20180105,N
3427,603165.SH,603165,荣晟环保,浙江,造纸,浙江荣晟环保纸业股份有限公司,主板,SSE,20170117,N
